Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Sales Agent ID,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost%
9395,CA-125997-9395,9/20/2017,9/23/2017,First Class,MW-18220,Mitch Webber,31,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1
9396,CA-125997-9396,9/20/2017,9/23/2017,First Class,MW-18220,Mitch Webber,31,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2
9397,CA-125997-9397,9/20/2017,9/23/2017,First Class,MW-18220,Mitch Webber,31,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0.1
9398,CA-125997-9398,9/20/2017,9/23/2017,First Class,MW-18220,Mitch Webber,31,United States,New York City,New York,10011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0.1
9399,CA-125997-9399,9/20/2017,9/23/2017,First Class,MW-18220,Mitch Webber,31,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0.1
9400,CA-103128-9400,11/11/2019,11/15/2019,Standard Class,SC-20845,Sung Chung,12,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,6,0.2
9401,CA-167696-9401,9/16/2018,9/21/2018,Standard Class,BD-11500,Bradley Drucker,45,United States,Newport News,Virginia,23602,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,4,0.1
9402,CA-159814-9402,6/24/2017,6/28/2017,Standard Class,LP-17080,Liz Pelletier,2,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2
9403,CA-105459-9403,8/12/2019,8/17/2019,Second Class,NP-18700,Nora Preis,31,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4
9404,CA-105459-9404,8/12/2019,8/17/2019,Second Class,NP-18700,Nora Preis,31,United States,New York City,New York,10024,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0.1
9405,CA-141663-9405,4/13/2020,4/17/2020,Standard Class,DP-13105,Dave Poirier,37,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2
9406,CA-152618-9406,3/14/2017,3/17/2017,First Class,RB-19465,Rick Bensley,12,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3
9407,CA-152618-9407,3/14/2017,3/17/2017,First Class,RB-19465,Rick Bensley,12,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2
9412,CA-108959-9412,3/10/2019,3/14/2019,Second Class,MH-17785,Maya Herman,2,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2
9413,CA-164777-9413,1/27/2018,1/29/2018,First Class,SC-20305,Sean Christensen,4,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2
9414,CA-132017-9414,9/26/2019,9/27/2019,First Class,MH-17620,Matt Hagelstein,42,United States,Houston,Texas,77041,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8
9415,CA-127824-9415,10/18/2018,10/22/2018,Standard Class,JC-15775,John Castell,46,United States,Seattle,Washington,98115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,2,0.2
9416,CA-127824-9416,10/18/2018,10/22/2018,Standard Class,JC-15775,John Castell,46,United States,Seattle,Washington,98115,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0.1
9417,CA-127824-9417,10/18/2018,10/22/2018,Standard Class,JC-15775,John Castell,46,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.1
9418,CA-148285-9418,10/27/2017,11/1/2017,Standard Class,RD-19810,Ross DeVincentis,32,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2,0.2
9419,CA-148285-9419,10/27/2017,11/1/2017,Standard Class,RD-19810,Ross DeVincentis,32,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2
9422,CA-145254-9422,7/23/2017,7/27/2017,Standard Class,NC-18535,Nick Crebassa,4,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2
9423,CA-145254-9423,7/23/2017,7/27/2017,Standard Class,NC-18535,Nick Crebassa,4,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0.1
9424,CA-145254-9424,7/23/2017,7/27/2017,Standard Class,NC-18535,Nick Crebassa,4,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2
9425,CA-145254-9425,7/23/2017,7/27/2017,Standard Class,NC-18535,Nick Crebassa,4,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0.1
9426,CA-116246-9426,9/12/2017,9/17/2017,Second Class,LW-17215,Luke Weiss,31,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1
9427,CA-160479-9427,9/15/2019,9/20/2019,Standard Class,AH-10585,Angele Hood,46,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.1
9428,CA-167486-9428,11/27/2017,12/1/2017,Standard Class,JO-15145,Jack O'Briant,31,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.1
9429,CA-152100-9429,5/11/2017,5/16/2017,Standard Class,VW-21775,Victoria Wilson,42,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3
9430,CA-166219-9430,8/28/2018,9/1/2018,Standard Class,BP-11185,Ben Peterman,42,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2
9431,CA-166219-9431,8/28/2018,9/1/2018,Standard Class,BP-11185,Ben Peterman,42,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3
9432,CA-111864-9432,6/19/2018,6/19/2018,Same Day,PP-18955,Paul Prost,37,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,0.2
9433,CA-119627-9433,8/17/2018,8/23/2018,Standard Class,SC-20725,Steven Cartwright,2,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2
9434,CA-119627-9434,8/17/2018,8/23/2018,Standard Class,SC-20725,Steven Cartwright,2,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.288,7,0.2
9435,CA-119627-9435,8/17/2018,8/23/2018,Standard Class,SC-20725,Steven Cartwright,2,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.272,3,0.2
9436,CA-119627-9436,8/17/2018,8/23/2018,Standard Class,SC-20725,Steven Cartwright,2,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2
9437,CA-160787-9437,9/25/2018,9/25/2018,Same Day,BM-11785,Bryan Mills,37,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7
9440,US-154655-9440,10/12/2017,10/17/2017,Standard Class,BP-11050,Barry Pond,12,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2
9441,CA-100391-9441,5/25/2017,5/29/2017,Standard Class,BW-11065,Barry Weirich,31,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.1
9442,CA-165477-9442,12/29/2017,12/31/2017,Second Class,RE-19405,Ricardo Emerson,34,United States,Kent,Ohio,44240,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2
9443,CA-165904-9443,4/7/2020,4/11/2020,Standard Class,HR-14770,Hallie Redmond,9,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,2,0.2
9444,CA-165904-9444,4/7/2020,4/11/2020,Standard Class,HR-14770,Hallie Redmond,9,United States,Jacksonville,Florida,32216,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2
9445,CA-104052-9445,3/1/2018,3/2/2018,First Class,TP-21565,Tracy Poddar,42,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2
9446,CA-168277-9446,5/29/2018,6/3/2018,Standard Class,KB-16315,Karl Braun,13,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0.1
9447,CA-158617-9447,9/22/2019,9/28/2019,Standard Class,AC-10660,Anna Chung,13,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0.1
9449,US-148957-9449,9/17/2019,9/23/2019,Standard Class,CC-12430,Chuck Clark,46,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,0.1
9450,CA-140032-9450,9/8/2017,9/13/2017,Standard Class,TS-21340,Toby Swindell,4,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2
9452,CA-129546-9452,9/28/2018,10/5/2018,Standard Class,RP-19855,Roy Phan,4,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,0.1
9453,CA-129546-9453,9/28/2018,10/5/2018,Standard Class,RP-19855,Roy Phan,4,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,0.2
9454,CA-129546-9454,9/28/2018,10/5/2018,Standard Class,RP-19855,Roy Phan,4,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,0.1
9455,CA-129546-9455,9/28/2018,10/5/2018,Standard Class,RP-19855,Roy Phan,4,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,0.2
9456,CA-140977-9456,6/16/2019,6/19/2019,Second Class,JL-15175,James Lanier,41,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,0.5
9459,CA-138240-9459,10/9/2017,10/14/2017,Standard Class,SJ-20500,Shirley Jackson,4,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0.1
9460,CA-138240-9460,10/9/2017,10/14/2017,Standard Class,SJ-20500,Shirley Jackson,4,United States,San Francisco,California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2
9461,CA-101833-9461,11/17/2017,11/22/2017,Second Class,FG-14260,Frank Gastineau,31,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.1
9462,CA-100867-9462,10/19/2017,10/24/2017,Standard Class,EH-14125,Eugene Hildebrand,4,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2
9464,CA-156545-9464,2/27/2017,3/3/2017,First Class,JS-16030,Joy Smith,34,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2
9465,CA-109127-9465,12/21/2017,12/25/2017,Standard Class,JC-15775,John Castell,7,United States,Newark,Delaware,19711,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0.1
9466,CA-126858-9466,11/19/2019,11/23/2019,Standard Class,JM-15265,Janet Molinari,46,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.1
9475,CA-100818-9475,5/31/2018,6/5/2018,Second Class,JM-15265,Janet Molinari,12,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2
9476,CA-100818-9476,5/31/2018,6/5/2018,Second Class,JM-15265,Janet Molinari,12,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,0.2
9477,CA-100818-9477,5/31/2018,6/5/2018,Second Class,JM-15265,Janet Molinari,12,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6
9478,CA-100818-9478,5/31/2018,6/5/2018,Second Class,JM-15265,Janet Molinari,12,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8
9479,CA-126193-9479,9/7/2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,12,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2
9480,CA-126193-9480,9/7/2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,12,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3,0.8
9481,CA-126193-9481,9/7/2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,12,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,0.8
9483,CA-158351-9483,6/20/2018,6/24/2018,Second Class,BC-11125,Becky Castell,37,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,0.2
9484,CA-122679-9484,7/22/2017,7/28/2017,Standard Class,AB-10255,Alejandro Ballentine,4,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0.1
9485,CA-164770-9485,12/2/2019,12/4/2019,Second Class,MY-18295,Muhammed Yedwab,42,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32
9486,CA-164770-9486,12/2/2019,12/4/2019,Second Class,MY-18295,Muhammed Yedwab,42,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816,9,0.2
9489,CA-156566-9489,10/1/2018,10/4/2018,First Class,EM-13960,Eric Murdock,36,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2
9490,US-102232-9490,8/5/2019,8/11/2019,Standard Class,MF-17665,Maureen Fritzler,#VALUE!,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0.1
9491,CA-111738-9491,1/3/2020,1/7/2020,Standard Class,CM-12385,Christopher Martinez,4,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,0.2
9492,CA-111738-9492,1/3/2020,1/7/2020,Standard Class,CM-12385,Christopher Martinez,4,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,0.1
9494,CA-105207-9494,1/3/2019,1/8/2019,Standard Class,BO-11350,Bill Overfelt,35,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,0.1
9495,CA-105207-9495,1/3/2019,1/8/2019,Standard Class,BO-11350,Bill Overfelt,35,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.1
9496,US-123610-9496,5/12/2019,5/16/2019,Standard Class,VM-21835,Vivian Mathis,4,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0.1
9497,US-123610-9497,5/12/2019,5/16/2019,Standard Class,VM-21835,Vivian Mathis,4,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,0.1
9501,CA-149237-9501,5/26/2019,5/30/2019,Standard Class,CM-12235,Chris McAfee,48,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0.1
9502,US-158589-9502,11/20/2018,11/24/2018,Standard Class,KW-16570,Kelly Williams,4,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0.1
9503,CA-101329-9503,4/22/2019,4/29/2019,Standard Class,MM-17920,Michael Moore,31,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.13,9,0.1
9504,CA-101329-9504,4/22/2019,4/29/2019,Standard Class,MM-17920,Michael Moore,31,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,2.88,1,0.1
9505,CA-113607-9505,10/14/2019,10/18/2019,Standard Class,PW-19030,Pauline Webber,31,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0.1
9506,CA-113607-9506,10/14/2019,10/18/2019,Standard Class,PW-19030,Pauline Webber,31,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0.1
9507,CA-149104-9507,4/5/2017,4/7/2017,Second Class,RD-19900,Ruben Dartt,21,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,0.1
9508,CA-149104-9508,4/5/2017,4/7/2017,Second Class,RD-19900,Ruben Dartt,21,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0.1
9509,CA-149104-9509,4/5/2017,4/7/2017,Second Class,RD-19900,Ruben Dartt,21,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0.1
9510,CA-149104-9510,4/5/2017,4/7/2017,Second Class,RD-19900,Ruben Dartt,21,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,0.1
9511,CA-105263-9511,8/6/2019,8/11/2019,Standard Class,LM-17065,Liz MacKendrick,31,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0.1
9512,CA-130575-9512,12/14/2017,12/16/2017,First Class,CS-11845,Cari Sayre,12,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8
9514,CA-125220-9514,10/14/2019,10/19/2019,Standard Class,BE-11410,Bobby Elias,48,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0.1
9515,CA-100293-9515,3/14/2017,3/18/2017,Standard Class,NF-18475,Neil Französisch,9,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,6,0.2
9516,CA-154165-9516,2/17/2017,2/24/2017,Standard Class,DL-13315,Delfina Latchford,12,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,14,0.2
9517,CA-123939-9517,8/24/2018,8/26/2018,Second Class,MS-17710,Maurice Satty,34,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3,0.4
9518,CA-123939-9518,8/24/2018,8/26/2018,Second Class,MS-17710,Maurice Satty,34,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,3,0.2
9519,CA-123939-9519,8/24/2018,8/26/2018,Second Class,MS-17710,Maurice Satty,34,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2
9521,CA-101189-9521,2/4/2019,2/9/2019,Standard Class,JB-15400,Jennifer Braxton,4,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,0.1
9522,CA-169446-9522,12/19/2017,12/25/2017,Standard Class,SG-20605,Speros Goranitis,12,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,0.2
9523,CA-169446-9523,12/19/2017,12/25/2017,Standard Class,SG-20605,Speros Goranitis,12,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,3,0.2
9524,CA-169446-9524,12/19/2017,12/25/2017,Standard Class,SG-20605,Speros Goranitis,12,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2
9530,CA-101637-9530,3/24/2020,3/25/2020,Same Day,AC-10615,Ann Chong,42,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2,0.2
9533,CA-116596-9533,10/27/2019,10/31/2019,Standard Class,BW-11200,Ben Wallace,31,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1
9534,CA-116596-9534,10/27/2019,10/31/2019,Standard Class,BW-11200,Ben Wallace,31,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7,0.1
9535,CA-116596-9535,10/27/2019,10/31/2019,Standard Class,BW-11200,Ben Wallace,31,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0.1
9536,CA-116596-9536,10/27/2019,10/31/2019,Standard Class,BW-11200,Ben Wallace,31,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2
9538,CA-148747-9538,9/25/2019,9/27/2019,First Class,AS-10045,Aaron Smayling,4,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15
9541,CA-135727-9541,5/11/2018,5/16/2018,Second Class,PS-18970,Paul Stevenson,2,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2
9542,CA-135251-9542,8/6/2018,8/10/2018,Standard Class,RP-19270,Rachel Payne,42,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3,0.2
9543,CA-135251-9543,8/6/2018,8/10/2018,Standard Class,RP-19270,Rachel Payne,42,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5,0.8
9544,CA-135251-9544,8/6/2018,8/10/2018,Standard Class,RP-19270,Rachel Payne,42,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2,0.2
9545,CA-135251-9545,8/6/2018,8/10/2018,Standard Class,RP-19270,Rachel Payne,42,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32
9546,CA-166590-9546,10/29/2017,11/2/2017,Standard Class,NC-18625,Noah Childs,13,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.1
9547,CA-166590-9547,10/29/2017,11/2/2017,Standard Class,NC-18625,Noah Childs,13,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.1
9548,CA-131744-9548,6/18/2019,6/20/2019,Second Class,SC-20770,Stewart Carmichael,37,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2,0.2
9549,CA-131744-9549,6/18/2019,6/20/2019,Second Class,SC-20770,Stewart Carmichael,37,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,0.7
9550,CA-131744-9550,6/18/2019,6/20/2019,Second Class,SC-20770,Stewart Carmichael,37,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,0.2
9551,CA-160864-9551,5/3/2018,5/6/2018,First Class,NF-18595,Nicole Fjeld,4,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3,0.2
9552,CA-147690-9552,11/10/2018,11/14/2018,Standard Class,SC-20020,Sam Craven,37,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.584,6,0.2
9553,CA-163923-9553,5/30/2018,6/3/2018,Standard Class,BD-11560,Brendan Dodson,45,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,4,0.1
